#fy	FY2018-19
#pages	28
#creator	Nitro Pro 8
#producer	
#source	fy2018-19.pdf
#page	7
#page	10
#page	11
7	290.44	656.50	5.29	a
7	295.73	656.50	9.32	m
7	305.07	656.50	5.18	e
7	312.87	656.50	5.75	o
7	318.63	656.50	3.33	f
7	284.21	644.14	8.62	D
7	292.83	644.14	4.37	I
7	297.17	644.14	5.63	S
7	302.80	644.14	7.47	C
7	310.28	644.14	8.74	O
7	356.23	656.50	7.24	A
7	363.43	656.50	5.18	c
7	368.61	656.50	3.46	t
7	372.06	656.50	6.09	u
7	378.16	656.50	5.29	a
7	383.44	656.50	2.87	l
7	339.91	644.14	7.71	R
7	347.62	644.14	5.18	e
7	352.75	644.14	6.09	p
7	358.84	644.14	5.75	o
7	364.62	644.14	3.80	r
7	368.34	644.14	3.46	t
7	371.79	644.14	5.18	e
7	376.97	644.14	6.09	d
7	385.74	644.14	3.91	(
7	389.69	644.14	9.20	%
7	398.81	644.14	3.91	)
7	418.39	656.50	7.24	A
7	425.59	656.50	2.87	l
7	428.46	656.50	2.87	l
7	431.33	656.50	5.75	o
7	437.08	656.50	7.82	w
7	444.90	656.50	5.18	e
7	450.07	656.50	6.09	d
7	458.93	656.50	3.10	i
7	462.05	656.50	6.09	n
7	420.19	644.14	7.60	T
7	427.75	644.14	5.29	a
7	433.04	644.14	3.80	r
7	436.86	644.14	3.10	i
7	439.96	644.14	3.33	f
7	443.33	644.14	3.33	f
7	449.32	644.14	3.91	(
7	453.17	644.14	9.20	%
7	462.40	644.14	3.91	)
7	486.22	656.50	7.47	B
7	493.66	656.50	3.80	r
7	497.49	656.50	5.18	e
7	502.67	656.50	5.29	a
7	507.96	656.50	5.18	c
7	513.09	656.50	6.09	h
7	521.95	656.50	5.75	o
7	527.61	656.50	3.33	f
7	483.10	644.14	7.60	T
7	490.66	644.14	5.29	a
7	495.95	644.14	3.80	r
7	499.77	644.14	5.98	g
7	505.75	644.14	5.18	e
7	510.93	644.14	3.46	t
7	517.05	644.14	3.91	(
7	520.89	644.14	9.20	%
7	530.12	644.14	3.91	)
7	295.49	630.22	3.91	(
7	299.44	630.22	4.37	1
7	303.76	630.22	3.91	)
7	364.75	630.22	3.91	(
7	368.70	630.22	5.18	2
7	373.88	630.22	3.91	)
7	436.87	630.22	3.91	(
7	440.82	630.22	5.18	3
7	446.00	630.22	3.91	)
7	491.50	630.22	5.18	4
7	496.68	630.22	7.36	=
7	503.98	630.22	3.91	(
7	507.93	630.22	5.18	2
7	513.10	630.22	3.68	-
7	516.82	630.22	5.18	3
7	521.86	630.22	3.91	)
7	283.37	617.62	6.79	P
7	290.20	617.62	7.82	E
7	298.02	617.62	5.63	S
7	303.65	617.62	7.47	C
7	311.08	617.62	8.74	O
7	362.35	617.62	5.18	3
7	367.51	617.62	5.18	6
7	372.67	617.62	2.42	.
7	375.07	617.62	5.18	6
7	431.83	617.62	5.18	3
7	436.99	617.62	5.18	1
7	442.15	617.62	2.42	.
7	444.55	617.62	5.18	9
7	449.71	617.62	5.18	5
7	499.66	617.62	5.18	4
7	504.82	617.62	2.42	.
7	507.22	617.62	5.18	6
7	512.38	617.62	5.18	5
7	284.57	605.02	4.37	I
7	288.89	605.02	7.82	E
7	296.70	605.02	5.63	S
7	302.33	605.02	7.47	C
7	309.76	605.02	8.74	O
7	362.35	605.02	5.18	8
7	367.51	605.02	2.42	.
7	369.91	605.02	5.18	8
7	375.07	605.02	5.18	6
7	434.35	605.02	5.18	8
7	439.51	605.02	2.42	.
7	441.91	605.02	5.18	6
7	447.07	605.02	5.18	5
7	499.66	605.02	5.18	0
7	504.82	605.02	2.42	.
7	507.22	605.02	5.18	2
7	512.38	605.02	5.18	1
7	282.17	592.42	8.05	G
7	290.22	592.42	7.82	E
7	298.03	592.42	6.79	P
7	304.82	592.42	7.47	C
7	312.30	592.42	8.74	O
7	362.35	592.42	5.18	9
7	367.51	592.42	2.42	.
7	369.91	592.42	5.18	8
7	375.07	592.42	5.18	7
7	431.83	592.42	5.18	1
7	436.99	592.42	5.18	0
7	442.15	592.42	2.42	.
7	444.55	592.42	5.18	0
7	449.71	592.42	5.18	3
7	496.42	592.42	3.22	(
7	499.64	592.42	5.18	0
7	504.82	592.42	2.42	.
7	507.24	592.42	5.18	1
7	512.38	592.42	5.18	6
7	517.56	592.42	3.22	)
7	283.37	579.70	6.79	F
7	290.20	579.70	7.82	E
7	298.02	579.70	5.63	S
7	303.65	579.70	7.47	C
7	311.08	579.70	8.74	O
7	364.87	579.70	5.18	9
7	370.03	579.70	2.42	.
7	372.43	579.70	5.18	8
7	431.83	579.70	5.18	1
7	436.99	579.70	5.18	0
7	442.15	579.70	2.42	.
7	444.55	579.70	5.18	2
7	449.71	579.70	5.18	4
7	496.42	579.70	3.22	(
7	499.64	579.70	5.18	0
7	504.82	579.70	2.42	.
7	507.24	579.70	5.18	4
7	512.38	579.70	5.18	4
7	517.56	579.70	3.22	)
7	283.25	567.10	7.01	L
7	290.21	567.10	7.82	E
7	298.02	567.10	5.63	S
7	303.65	567.10	7.47	C
7	311.08	567.10	8.74	O
7	362.35	567.10	5.18	1
7	367.51	567.10	5.18	3
7	372.67	567.10	2.42	.
7	375.07	567.10	5.18	2
7	431.83	567.10	5.18	1
7	436.99	567.10	5.18	1
7	442.15	567.10	2.42	.
7	444.55	567.10	5.18	7
7	449.71	567.10	5.18	6
7	499.66	567.10	5.18	1
7	504.82	567.10	2.42	.
7	507.22	567.10	5.18	4
7	512.38	567.10	5.18	4
7	281.09	554.50	10.12	M
7	291.17	554.50	7.82	E
7	298.99	554.50	6.79	P
7	305.80	554.50	7.47	C
7	313.24	554.50	8.74	O
7	362.35	554.50	5.18	1
7	367.51	554.50	5.18	5
7	372.67	554.50	2.42	.
7	375.07	554.50	5.18	8
7	431.83	554.50	5.18	1
7	436.99	554.50	5.18	5
7	442.15	554.50	2.42	.
7	444.55	554.50	5.18	0
7	449.71	554.50	5.18	0
7	502.18	554.50	5.18	0
7	507.34	554.50	2.42	.
7	509.74	554.50	5.18	8
7	282.41	541.90	8.74	Q
7	291.15	541.90	7.82	E
7	298.97	541.90	5.63	S
7	304.60	541.90	7.47	C
7	312.07	541.90	8.74	O
7	362.35	541.90	5.18	2
7	367.51	541.90	5.18	3
7	372.67	541.90	2.42	.
7	375.07	541.90	5.18	6
7	431.83	541.90	5.18	1
7	436.99	541.90	5.18	7
7	442.15	541.90	2.42	.
7	444.55	541.90	5.18	5
7	449.71	541.90	5.18	0
7	502.18	541.90	5.18	6
7	507.34	541.90	2.42	.
7	509.74	541.90	5.18	1
7	283.37	529.27	5.63	S
7	289.00	529.27	7.82	E
7	296.82	529.27	6.79	P
7	303.64	529.27	7.47	C
7	311.08	529.27	8.74	O
7	362.35	529.27	5.18	3
7	367.51	529.27	5.18	7
7	372.67	529.27	2.42	.
7	375.07	529.27	5.18	0
7	431.83	529.27	5.18	2
7	436.99	529.27	5.18	9
